case,field,model,MSE,RMSE,MAE,L2,RelL2,MaxAbsError,MeanAbsError,real_model_folder,source_file
RBC,speed,DP-PINN,0.0001364661438856274,0.011681872420012951,0.010618616826832294,1.4018244743347168,1401824477184.0,0.03243670612573624,0.010618616826832294,DP-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\DP-PINN\metrics\field_metrics.csv
RBC,speed,DP-PINN,7.381590694421902e-05,0.00859161838889122,0.007790702860802412,1.030994176864624,51513.25390625,0.024205278605222702,0.007790702860802412,DP-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\DP-PINN\metrics\field_metrics.csv
RBC,speed,DP-PINN,0.0009194292360916734,0.030322091653943062,0.026087362319231033,3.6386516094207764,90901.96875,0.11231150478124619,0.026087362319231033,DP-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\DP-PINN\metrics\field_metrics.csv
RBC,speed,Causal-PINN,0.0005059306276962161,0.022492902353405952,0.0204856526106596,2.699148416519165,2699148394496.0,0.03988303616642952,0.0204856526106596,Causal-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\Causal-PINN\metrics\field_metrics.csv
RBC,speed,Causal-PINN,0.000661035068333149,0.02571060322225094,0.02300722897052765,3.0852725505828857,154154.546875,0.0563933439552784,0.02300722897052765,Causal-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\Causal-PINN\metrics\field_metrics.csv
RBC,speed,Causal-PINN,0.0011103989090770483,0.03332264721393585,0.028600072488188744,3.99871826171875,99897.2734375,0.1397133469581604,0.028600072488188744,Causal-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\Causal-PINN\metrics\field_metrics.csv
RBC,speed,Param-ANN-PINN,8.976944809546694e-05,0.009474674239754677,0.008094257675111294,1.1369608640670776,1136960864256.0,0.020846541970968246,0.008094257675111294,Parameter-ANN-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\Parameter-ANN-PINN\metrics\field_metrics.csv
RBC,speed,Param-ANN-PINN,6.476249836850911e-05,0.008047515526413918,0.007368060294538736,0.9657018780708313,48250.94921875,0.016190672293305397,0.007368060294538736,Parameter-ANN-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\Parameter-ANN-PINN\metrics\field_metrics.csv
RBC,speed,Param-ANN-PINN,0.000520435452926904,0.02281305566430092,0.019169332459568977,2.7375664710998535,68390.7734375,0.04652704298496246,0.019169332459568977,Parameter-ANN-PINN,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\Parameter-ANN-PINN\metrics\field_metrics.csv
RBC,speed,PirateNet,1.4700556675961707e-05,0.0038341304752975702,0.0033364449627697468,0.46009573340415955,460095750144.0,0.011473030783236027,0.0033364449627697468,PirateNet,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\PirateNet\metrics\field_metrics.csv
RBC,speed,PirateNet,5.1090624765492976e-05,0.007147770840674639,0.006483608856797218,0.8577322959899902,42856.2890625,0.014422333799302578,0.006483608856797218,PirateNet,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\PirateNet\metrics\field_metrics.csv
RBC,speed,PirateNet,9.284799307351932e-05,0.00963576603680849,0.00863824225962162,1.1562918424606323,28886.857421875,0.038003962486982346,0.00863824225962162,PirateNet,D:\科研工作\PINN研究组\MMS_算例对比\EJMB期刊投稿工作\重构的七模型训练代码\RBC算例\RBC\PirateNet\metrics\field_metrics.csv
